id	text	url
1464731807056814091	"@StephenPunwasi I actually find it both amusing and scary that people think it’s not here. We have been through this with original covid, alpha, and delta. 

Lets try it again!"	https://twitter.com/h24news_ie/status/1464731807056814091
1464731640152866820	"@kahnkidz Lisa, you are not alone. We need to get Trudeau out of government. He is a threat to our democracy. Our charter of rights.

Quebec, Ontario, etc all following Trudeau’s lead! $$

https://t.co/RG83M7KCMJ"	https://twitter.com/h24news_ie/status/1464731640152866820
1464731636008845315	@RealCandaceO Can’t wait till they come out with therapeutics. Covid is never going away. Vaccines that don’t last are pointless. Everyone will get Covid at some point during the next few years. MABS. Merk has one And Pfizer is working on one as well. At lease we can then live with Covid	https://twitter.com/h24news_ie/status/1464731636008845315
1464731608938950657	@LeonydusJohnson Yes. Covid is a flu bug which can be handled well with a good immune system and perhaps some natural remedies. Your immune system is strong because you have not been vaxxed. https://t.co/HyvO910f9o	https://twitter.com/h24news_ie/status/1464731608938950657
1464731440634077194	For investors, there is nothing like reports of a new Covid-19 variant over American Thanksgiving to put things in perspective. https://t.co/nxtslRqZM1 https://t.co/Xnm9o30BJH	https://twitter.com/h24news_ie/status/1464731440634077194
1464731378885423108	COVID mRNA shots are a ‘technology designed to poison people’: Canadian doctor - LifeSite https://t.co/wvNb4IqsPF	https://twitter.com/h24news_ie/status/1464731378885423108
1464731333142401031	"@PaulKitchin87 @PatSpringleafDS @danbeasley1 @PoliticsForAlI &gt;mandate put in place
&gt;millions ignore mandate
&gt;COVID rate goes up
&gt;”see? mandates don’t work! masks are useless and if they weren’t, then why is the covid rate so high?”"	https://twitter.com/h24news_ie/status/1464731333142401031
1464731319032762370	@CP24 Breaking News: Most people I know who got the jabs already caught Covid before so stop crediting the vaccines for protecting them and stop pretending natural immunity doesn't exist. Most people I know got the shots just so they could travel or sit in a bar. SMH	https://twitter.com/h24news_ie/status/1464731319032762370
1464731305434779649	@ChronossUHA @Freecanuck1 @ChickenGate Not covid vaxxed thing	https://twitter.com/h24news_ie/status/1464731305434779649
1464731294995296258	Covid jab effective against new variant: SA minister https://t.co/hxrZrJTjJ3 @deccanherald	https://twitter.com/h24news_ie/status/1464731294995296258
1464731277815255041	@Charlie85915085 It worked, he doesnt have to worry about covid.	https://twitter.com/h24news_ie/status/1464731277815255041
1464731271930724359	@CynicalPole FYI vaccinated people are spreading covid just the same. You really should educate yourself prior to being a stupid person making stupid rant posts	https://twitter.com/h24news_ie/status/1464731271930724359
1464731211297918979	The COVID-19 pandemic that started with catastrophic job losses has produced the best conditions in ages for finding work with better pay and benefits. https://t.co/kfY07PGTBR https://t.co/uaLfAGEgls	https://twitter.com/h24news_ie/status/1464731211297918979
1464731178204901376	U.S. stock index futures pointed to a slide at the post-Thanksgiving Wall Street open and oil hit two-month lows as fears of a possibly vaccine-resistant coronavirus variant sent investors scurrying to safe-haven assets. https://t.co/t4eiIUAzsN https://t.co/1ln7Cnm9yH	https://twitter.com/h24news_ie/status/1464731178204901376
1464731007618367497	"Pfizer-BioNTech is currently running clinical trials for those aged six months to just under five years. Dr. Tam said she anticipates seeing results from the clinical trials for those aged two to five first.

Read more: https://t.co/QAQrRQpGkh #cdnpoli https://t.co/x8xVoNUaOv"	https://twitter.com/h24news_ie/status/1464731007618367497
1464731005277937672	🇬🇧 UK Volcanologist @ProfBillMcGuire, author of recent book #Skyseed,  addresses how the new COVID-19 variant of concern, B.1.1.529 Omicron, can spread via travel👇 https://t.co/y33Hwkf4ys	https://twitter.com/h24news_ie/status/1464731005277937672
1464730978501472262	@shaunbillings9 @MdRisette So provide a source for *your* claim. I’m quite sure you pulled your statistic out of your ass. And no, Covid doesn’t just affect kids with underlying conditions. Where in that study did it say that?	https://twitter.com/h24news_ie/status/1464730978501472262
1464730965574565891	"Public Health reported today that there are 85 new cases of COVID-19, with the number of active cases at 793. There are 17 new cases in the Miramichi Region. Read full report below:

https://t.co/GfkfFC2e6q"	https://twitter.com/h24news_ie/status/1464730965574565891
1464730965390114818	Nursing homes can now lift most COVID restrictions on visits https://t.co/3yGLS4YSPx https://t.co/oYoosn9VVV	https://twitter.com/h24news_ie/status/1464730965390114818
1464730916874596369	During the Covid pandemic, home prices have shot up nearly nationwide while household income fell. As a result, homeownership became out of reach for many would-be buyers. However, affordability was a growing problem well before 202 https://t.co/x3GXn1mcSM https://t.co/gyjS63Qb84	https://twitter.com/h24news_ie/status/1464730916874596369
1464730874323288069	US Stock market down by 500 pts amid new COVID strain discovery ‘Omicron’ in South Africa https://t.co/CF7jjVo8cG #markets	https://twitter.com/h24news_ie/status/1464730874323288069
1464730796376342528	"@ClaudiaWebbe So you are ok with a varient of covid 19 entering the country?
Why did you miss out uk?  Do we not have issue with poverty!"	https://twitter.com/h24news_ie/status/1464730796376342528
1464730795877171200	#AUPE claims #RedDeer Hospital workers being axed while #COVID-19 pandemic still rages https://t.co/O05PboV1BP https://t.co/WM9Ty8AAFI	https://twitter.com/h24news_ie/status/1464730795877171200
1464730778613563404	"#LATEST: Dr. Anthony Fauci said he would not be surprised if the omicron COVID variant was already in the U.S.

""We have not detected it yet, but ...it almost invariably is ultimately going to go essentially all over.'' https://t.co/XYBGWDIWe5"	https://twitter.com/h24news_ie/status/1464730778613563404
1464730769381806091	"Canadians to get biggest drop in gasoline prices since 2009 over COVID variant fears

https://t.co/RKT8RL3XcM"	https://twitter.com/h24news_ie/status/1464730769381806091
1464730752831086598	Worst ever COVID variant named Omicron (All you need to know) https://t.co/9rws4exoRU via @YouTube #covidvariant #COVID19 #Corona #CoronavirusUpdates #OmicronVariant #StaySafe #selfcare #SocialDistancing #pandemic #vaccination	https://twitter.com/h24news_ie/status/1464730752831086598
1464730721105309696	I want to see no additional people killed or harmed by Big Pharma’s #shotofcope. The best way to accomplish that is to stop treating all patients the same. A 10 year old has no statistical risk from Covid; why are we injecting them? Stop mass vaccination. https://t.co/pbgKXm1iVG	https://twitter.com/h24news_ie/status/1464730721105309696
1464730678470266883	@Paydaykid @PCcaucus Maybe it it’s time for PCMB to run the numbers. How much are those votes and memberships in SH region vs the Covid impact on health care. We taxed smokers for their impact on the system Churches need new tax rules.	https://twitter.com/h24news_ie/status/1464730678470266883
1464730618198204423	"@Dimcl2 I was trying to encourage my sister again today with as many facts and logic as possible.

In the end I just started crying and told her if she or the others get horribly sick or die of Covid it will kill me, then asked her again to please #GetVaccinated"	https://twitter.com/h24news_ie/status/1464730618198204423
1464730593720246289	"From the @StarfireCodes :
https://t.co/hvUwnOZjqL
@Parsifaler"	https://twitter.com/h24news_ie/status/1464730593720246289
1464730577207054337	UK media hyping fear against unvaccinated, but 71% of COVID patients are jabbed - LifeSite https://t.co/jMxSr31uUl	https://twitter.com/h24news_ie/status/1464730577207054337
1464730534123241474	@prairiecentrist And yet Israeli nationals will still come home no?  Their are no borders for covid	https://twitter.com/h24news_ie/status/1464730534123241474
1464730495917375488	@AureliaCotta Healthcare systems in most low income countries were already fragile before the pandemic. COVID-19 forced them to transfer resources away from nutrition &amp; immunization &amp; maternal care to pandemic response. The damage done is massive. The answer is to help bolster fragile systems.	https://twitter.com/h24news_ie/status/1464730495917375488
1464730477508665344	@Superno_1111 Coworker chats are mostly cringey when it comes to covid. We are back in the office and it's harder to slide out of these conversations.	https://twitter.com/h24news_ie/status/1464730477508665344
1464730459003305985	@agargmd I take my daily Flintstone covid chewable, so I'm always protected	https://twitter.com/h24news_ie/status/1464730459003305985
1464730444608454659	"""New cases were confirmed Saturday in Germany and Italy, with Belgium, Israel and Hong Kong also reporting that the variant has been found in travelers.""
https://t.co/DoiBF1j89A"	https://twitter.com/h24news_ie/status/1464730444608454659
1464730373808701446	@AHS_media Lady should be worried about heart disease and diabetes more than her kid getting covid	https://twitter.com/h24news_ie/status/1464730373808701446
1464730241302245381	Just reserved tickets for Christmas Lights at @butchartgardens. Another win for COVID-19: way easier to book in advance, compared to the annual tradition of waiting in a line of 300 cars to get in. Some sold-out dates already! #yyj #saanich #oakbay #victoriabc #christmas https://t.co/I0tzSHsoRF	https://twitter.com/h24news_ie/status/1464730241302245381
1464730084590321668	"@Audreyforshey @That_NaijaGuy @XVanFleet @AndreaW43164732 The camps are in Canada

https://t.co/5bZ918HVAt"	https://twitter.com/h24news_ie/status/1464730084590321668
1464730079112560641	"@DiegoSanchezUFC If you didn’t believe in the medical field to prevent covid, you should’ve stayed home once you got it.  This was preventable and now you’re taking up a bed.

https://t.co/tBjdqrIADd"	https://twitter.com/h24news_ie/status/1464730079112560641
1464729801500020737	@ronnyrxck ……I’m 17 in advanced functions but I never learned factoring bc of COVID so now I gotta teach myself	https://twitter.com/h24news_ie/status/1464729801500020737
1464729692578144257	@ruthhomburg @MaximeBernier So should doctors turn away people with other transmissible viruses or diseases? Not just covid. So if you’re not vaccinated you’re no longer a patient? And vaccinated people can catch and transmit covid, how about they see no one then.	https://twitter.com/h24news_ie/status/1464729692578144257
1464729652174462978	@thehill @TheHillOpinion No, you’re going to give the martians Covid!	https://twitter.com/h24news_ie/status/1464729652174462978
1464729628019462150	Pfizer said an updated version of its COVID-19 vaccine will be 'ready in 100 days' if the new Omicron variant is resistant to its current vaccine https://t.co/11jmlKaMyE	https://twitter.com/h24news_ie/status/1464729628019462150
1464729608436305923	@LisbetBiden citizens are now covid-biased-pandemic paparazzi 😒😔😒	https://twitter.com/h24news_ie/status/1464729608436305923
1464729551586562048	"@Audreyforshey @That_NaijaGuy @XVanFleet @AndreaW43164732 The camps are in Australia 

https://t.co/4BqtFnZmL6"	https://twitter.com/h24news_ie/status/1464729551586562048
1464729533270020100	@ChontaConPalta @adriandix Vaccines don’t “hardwire” anything. Just as the annual flu vaccines include protection against different strains each year, so would future COVID vaccines. If any new variant has properties in common with current variants, the existing vaccine would still provide some protection.	https://twitter.com/h24news_ie/status/1464729533270020100
1464729467390242822	"@Spooky_2001 @MidnightDevilZ I am *~*Canadian*~* so most of your info isn't gonna carry over.

There's antigen screenings then covid tests they're like two different things. Apparently I can do a screening (which is like $40) to enter but need the molecular one coming back."	https://twitter.com/h24news_ie/status/1464729467390242822
1464729440487882756	"@Elise_ekd @JBradshaw01 They are going to be okay thanks. They will get through it.
I just feel so badly that Covid has made it such a struggle. I think some adults forget that 18 mo-2 yrs is a *long* time in a kid’s life.
As a retired educator it really hurts my heart. These yrs are supposed to be fun."	https://twitter.com/h24news_ie/status/1464729440487882756
1464729426847944707	Celebrating the kids getting their first Covid vaccine dose with a Covid Cake! https://t.co/f4XsPaesqd	https://twitter.com/h24news_ie/status/1464729426847944707
1464729414403444742	"@That_NaijaGuy @bomba_chica @Audreyforshey @XVanFleet @AndreaW43164732 AUS military taking people out of their homes 

https://t.co/4BqtFnZmL6"	https://twitter.com/h24news_ie/status/1464729414403444742
1464729309185286156	@TheSmithPlays @OnceUponEm @MrTLexify @MrRoflWaffles @TheCh0pper @xConway22 @LiamWinter @JCbackfire Lex is wearing his Covid mask wrong	https://twitter.com/h24news_ie/status/1464729309185286156
1464729245872275463	COVID cases are rising in the southern health region… https://t.co/wThOuPjhR6 https://t.co/6lSzu2toa4	https://twitter.com/h24news_ie/status/1464729245872275463
1464729242575462404	"@Ravencrowe10 @Tormund_G_ @StoneSculptorJN @StanTumoth @TrumpDownfall @SwearingJustin @SoupVessel @RarelySurprised @anja_weimer @Thumper754 @RantsWinnipeg @tlstene @MarkSlapinski @MarkFriesen08 If you paid any attention, hitler’s hate started a decade before that and every step was based on that.  Comparing anything he did to a time when the government is trying to stop people from getting sick, suffering and dying from Covid is ridiculous. 

Also, isreal is on shot #3."	https://twitter.com/h24news_ie/status/1464729242575462404
1464729209562013697	"Shola  Solomon (@SolasoloSolomon) Tweeted:
Merck's COVID-19 pill is effective, U.S. regulators say https://t.co/8rI3V74myK https://t.co/4Y38GTOp8I"	https://twitter.com/h24news_ie/status/1464729209562013697
1464729203752910857	How about a highway blocking flood preventing travel with a side of COVID variant lockdowns just in time for Christmas? Maybe a supply chain issue. Maybe a stock market crash. Perhaps some atmospheric rivers.	https://twitter.com/h24news_ie/status/1464729203752910857
1464729180533317632	"The pandemic is not over. 

https://t.co/nw221FZihY"	https://twitter.com/h24news_ie/status/1464729180533317632
1464729059896745985	"@gregbradyTO But but but…covid variants!!! Pfffft!!!

People want to move on with their lives &amp; Karen needs to GTF out of the way."	https://twitter.com/h24news_ie/status/1464729059896745985
1464729058663616515	@prairiecentrist Those who got vaccinated early on (like us) remained optimistic the rest of the people would comply and we'd stomp out covid. For those who have not yet, I can see the hesitancy growing, unfortunately. I don't have answers here :(	https://twitter.com/h24news_ie/status/1464729058663616515
1464729038648320002	Merck's COVID-19 pill is effective, U.S. regulators say https://t.co/8rI3V74myK	https://twitter.com/h24news_ie/status/1464729038648320002
1464728833370857477	COVID-19: Behave as if 'Frankenstein' Omicron variant is already here, expert says https://t.co/qIPdn0424x via @ottawacitizen	https://twitter.com/h24news_ie/status/1464728833370857477
1464728808599142401	@maryloupatey @adriandix That was addressed in an update. Those people are counted as “cases” but not as “hospitalizations.” COVID has to be the primary diagnosis for those patients to be counted among the hospitalized.	https://twitter.com/h24news_ie/status/1464728808599142401
1464728752718450690	They didn't want to offend participant 001 in the Covid Games! https://t.co/9wsCYPqWav	https://twitter.com/h24news_ie/status/1464728752718450690
1464728739212836869	@outseide Moderna, according to the epidemiologist whose substack i keep reading	https://twitter.com/h24news_ie/status/1464728739212836869
1464728639874822147	@JonnyBones must be nice !!! i had to defer this months car payment cause i got exposed yo covid and was made to stay home for 14 days leaving me with no paycheck... 2 kids make 56,000 a year and still live paycheck to paycheck....	https://twitter.com/h24news_ie/status/1464728639874822147
1464728603111964679	@PaulMitchell_AB So…Theresa Tam is to blame for COVID and vaccinations 🙄	https://twitter.com/h24news_ie/status/1464728603111964679
1464728602604412928	@emadguirguismd @BLNewsMedia @DrP_MD @TheoFleury14 What’s all the fuss about if successive viral mutations produce less virulent forms of covid? Omicron is said to produce very mild disease.	https://twitter.com/h24news_ie/status/1464728602604412928
1464728573432852485	"@weedandwings4me @joncoopertweets Well probably not, because anti vaxxers are well known for lying about everything.    You should research that claim 😆 

Why don't you know how many people had heart attacks and other issues due to having covid?"	https://twitter.com/h24news_ie/status/1464728573432852485
1464728522799435781	Thread. South Africa was first to identify the #Omicron virus already present in many parts of the world, including Europe. The virus didn't originate in SA. The comfort derived from prejudice, biased narratives and arbitrary travel bans won't protect us from #covid variants. https://t.co/zPU1w7mmbf	https://twitter.com/h24news_ie/status/1464728522799435781
1464728497885224961	"@shaunbillings9 @MdRisette Absolutely false number. Oh, and your risk of cardiac complications is much higher with Covid itself, especially in children. 

https://t.co/Qi7oGThj9O"	https://twitter.com/h24news_ie/status/1464728497885224961
1464728425239699461	Just got my covid booster! 7 more shots and I get a free coffee https://t.co/302oO9EcQZ	https://twitter.com/h24news_ie/status/1464728425239699461
1464728301067452424	My two precious girls have now been given their first dose of the COVID vaccine. Thank you to everyone who made it possible. Please, everyone, vaccinate yourselves and your children. https://t.co/WtYy015zqp	https://twitter.com/h24news_ie/status/1464728301067452424
1464728296432685058	@salishsea86 It really is. We’re in for wild weather for the remainder of our lives I think. Hopefully we can collectively figure out how to be safe and mitigate the damages, because between Covid and climate, we’re in this for a long haul.	https://twitter.com/h24news_ie/status/1464728296432685058
1464728267009638412	@colin_korol Justin, can we fight the new COVID variant with climate change?! https://t.co/zAjx430BG4	https://twitter.com/h24news_ie/status/1464728267009638412
1464728127167291397	Intramuscular Injection Of Monoclonal Antibodies Simplifies Covid Treatment https://t.co/ca63xPn1of #Forbes #Healthcare	https://twitter.com/h24news_ie/status/1464728127167291397
1464728039674236937	"#BC #COVID19 and #COVID19Vaccine Adverse Health Reaction Statistics, November 27, 2021
➡️Infographics for BC in one post. 👇
https://t.co/KIdQmFA0eD https://t.co/YNZp5TYwg9"	https://twitter.com/h24news_ie/status/1464728039674236937
1464728004546887681	"@Charlie85915085 The uneducated need to stop telling people how to protect themselves from Covid.
PLEASE, stop spreading lies &amp; taking lives!"	https://twitter.com/h24news_ie/status/1464728004546887681
1464727983541817350	@copperleaf22 I hope they have fun with that covid spreader 😂😂😂😂	https://twitter.com/h24news_ie/status/1464727983541817350
1464727815127912449	"BC highway closures clearly limit freedom, but I haven't heard any voices protesting gov ""overreach"" or ""tyranny."" The diff between this &amp; COVID is that a highway washout is a danger many understand, while the nuances of a pandemic, immunology, etc. are understood by only a few."	https://twitter.com/h24news_ie/status/1464727815127912449
1464727722991644677	@PDChina we could use china expertise to help address covid situation. So not a lose-win but a win-win-won	https://twitter.com/h24news_ie/status/1464727722991644677
1464727714691260416	We will be hearing about more hospital outbreaks within NB. Airborne precautions are desperately needed.	https://twitter.com/h24news_ie/status/1464727714691260416
1464727699281223683	Reposting … because nothing is more infuriating than to listen to these words knowing they still haven’t removed the “covid is not airborne“ nor stepped up to deliver a press conference on #COVIDisAirborne … so @WHO what is your role? https://t.co/Jra6EQwnkb https://t.co/4j6jbqGvdE	https://twitter.com/h24news_ie/status/1464727699281223683
1464727677592432642	Canada clamps down on Omicron COVID-19 variant. Experts say it’s likely ‘already here’ - National | https://t.co/OpWPv9YwKE https://t.co/2F7LuSEKMh	https://twitter.com/h24news_ie/status/1464727677592432642
1464727619170013184	@weedandwings4me @joncoopertweets What about the ones dropping due to covid.  You know, the ones who actually exist.	https://twitter.com/h24news_ie/status/1464727619170013184
1464727543081156612	TVA Sports-RDS Pushing covid-19 vaccine 24 hrs a day by their borderline Fascist Government. I thought these were sports entertainment Channels? Guess Not	https://twitter.com/h24news_ie/status/1464727543081156612
1464727519458963459	REMEMBER Nov 27: Canada tossed 1 million COVID vaccines and has a stockpile of 18.7 million #BoosterShots now	https://twitter.com/h24news_ie/status/1464727519458963459
1464727443177017351	@wsilverwings2 Hi there. Additional doses of the COVID-19 vaccine are available for eligible groups, including: travellers to jurisdictions where Covishield/AstraZeneca or mixed doses are not recognized; residents of long term care and supportive living facilities.	https://twitter.com/h24news_ie/status/1464727443177017351
1464727287287345158	@prairiecentrist No one ever claimed vaccination prevented covid. It mitigates bad outcomes. So yeah...still need everyone to get vaccinated unless you are tired of life then you do you	https://twitter.com/h24news_ie/status/1464727287287345158
1464727238096662533	With the added challenge of COVID-19 and the rising costs of food across Ontario supporting our students with food security is more important than ever. To donate to the Food Insecurity Bursary or apply for support, visit https://t.co/dg8M9mouxL. https://t.co/HH67E6G4ov	https://twitter.com/h24news_ie/status/1464727238096662533
1464727228810469383	SK recorded more recoveries from COVID-19 than new cases today. Details at 5 w/ GX94 News.	https://twitter.com/h24news_ie/status/1464727228810469383
1464727161571524611	"A big thank you the LaCours, parents of the year 🏆. 
They offered their first born Eloise to the experimental alter of the vaccine Pfizer god because Angelica (mom) says it’s not safe to take her daughter to the movies #ProtectTheChildren from Covid 💉🦠 😷 🤡 #moana 🏝 https://t.co/ZwMY8yRJmm https://t.co/9srkSyxtL7"	https://twitter.com/h24news_ie/status/1464727161571524611
1464727086405464065	COVID-19 cases and classroom closures at Hamilton schools: Nov. 21 to 27 https://t.co/Ch8gxpxrqY	https://twitter.com/h24news_ie/status/1464727086405464065
1464727041614532611	Imagine paying hundreds to get a covid test that’s negative the day before your flight home and they make you take a 2nd covid test when you land in Canada 🤯	https://twitter.com/h24news_ie/status/1464727041614532611
1464726954163245057	@OneVapid If it’s mild, we should start having covid parties like the chicken pox parties of the 80’s. Might as well get the anti bodies from the weakest one yet.	https://twitter.com/h24news_ie/status/1464726954163245057
1464726818485772293	"@jentaub Great job! A nation leading raging increase in 
Covid in Michigan + 100,000 maskless people crammed into a stadium yelling, spitting on each other for 3 hours  What a country! Hilarious"	https://twitter.com/h24news_ie/status/1464726818485772293
1464726784235167746	"@ctnashtag @ottawa_smor @IshatReza @smittycanada1 Maybe, but probably not.
Which brings us back to the iso.

Like I asked, what's your solution if you import COVID?"	https://twitter.com/h24news_ie/status/1464726784235167746
1464726613442977792	@Lisacandycanes Hi, my name is Brooke. I am 14 and hope that there is no more Covid in 2022.	https://twitter.com/h24news_ie/status/1464726613442977792
1464726463735902208	@AydinSaberian @CitImmCanada @shelby_thevenot @nkeung @AhmarSKhan @CBCNews @TorontoStar @TheTorontoSun @CTVNews @globalnews @RightsGAC @SenateCA @OurCommons @CanEmbFrance @HudonIsabelle IRCC has been taken over by foreign global visa offices! Our applications are being held hostage at the functioning of other countries ability to function during Covid! Send our applications back to Canada! @jasrajshallan	https://twitter.com/h24news_ie/status/1464726463735902208
1464726398535446528	@tomisamoron Everyone is just covid crazy these days 😂	https://twitter.com/h24news_ie/status/1464726398535446528
1464726393359532032	@Moo4free I was just thinking how fast Covid would disappear if we stopped paying taxes.	https://twitter.com/h24news_ie/status/1464726393359532032
1464726371251499020	@QaharBalkhi No masks on the taliban. They are so stupid. They will bring back Covid to their people.	https://twitter.com/h24news_ie/status/1464726371251499020
1464726305581125635	@GregDore2 Yeah COVID will find holes &amp; get in. There’s a reason why both Australia &amp; New Zealand are dealing with the DELTA variant.	https://twitter.com/h24news_ie/status/1464726305581125635
1464726296513052674	Quebec reports close to 1,200 COVID-19 cases on Saturday https://t.co/lMGjdfrfzK https://t.co/xFL5e8qjxr	https://twitter.com/h24news_ie/status/1464726296513052674
1464726253311709191	"What we know about Omicron COVID-19 variant
 https://t.co/BUDlc2TSiH"	https://twitter.com/h24news_ie/status/1464726253311709191
1464726221959225350	"@bellisamy @JackPosobiec I think I had COVID in April 

No energy

Looped almost 2 week"	https://twitter.com/h24news_ie/status/1464726221959225350
1464726197422723095	The Covid testing site has dog cookies and they love good dog visits when you’re getting drive through tested.	https://twitter.com/h24news_ie/status/1464726197422723095
1464726136479436805	@PassiveCndIncom @RNFaunillan Thanks. We've mostly tied them into additional travel plans/trips. Incredible. Were away 400 days in our first 5.5 years of retirement, until Covid hit!	https://twitter.com/h24news_ie/status/1464726136479436805
1464726135091122179	Did WHO name new COVID variant Omicron to avoid upsetting China? https://t.co/jFLPBOcqcL	https://twitter.com/h24news_ie/status/1464726135091122179
1464726088312143881	@rastasack @RobRafuse After the covid is gone we are coming for a week!!!LOL!	https://twitter.com/h24news_ie/status/1464726088312143881
1464726050852667393	@MrMikeyBGoode If Covid was their concern, and I don’t think it is, then they could easily bubble up the hockey venue and reduce that risk.	https://twitter.com/h24news_ie/status/1464726050852667393
1464725988017946625	"Oh, so what you are saying is the Covid-19 positive, UNVACCINATED (otherwise healthy) professional athlete took the “Joe Rogan” treatment, and is now in the hospital with pneumonia, AND blood clots in both legs? 

Who would saw that coming? 

https://t.co/iDwWRPekZn"	https://twitter.com/h24news_ie/status/1464725988017946625
1464725933064015875	@jbrown11871 @JayKilgore7 Wow! That's a rough outcome from this COVID situation. Get her a Dunkin or Denny's card instead.	https://twitter.com/h24news_ie/status/1464725933064015875
1464725930744549376	@jacobslavin @globeandmail Not nearly as much. I don’t care, don’t get vaxxed. Get Covid	https://twitter.com/h24news_ie/status/1464725930744549376
1464725889019699206	COVID-19 cases in Ontario hit highest level since September | CTV News https://t.co/O7ZffwDyCp	https://twitter.com/h24news_ie/status/1464725889019699206
1464725825840840711	@louis20016 @GregDore2 Based upon the fact that both Australia &amp; New Zealand are dealing with DELTA the only way border closures will be effective is if borders are sealed completely... that’s impossible there will be ways that COVID can get in. 1/	https://twitter.com/h24news_ie/status/1464725825840840711
1464725819142680585	@AmitAryaMD We need to pressure Pfizer et al to release IP on vaccines so that more can be made in other locations.  Let’s get going!!!	https://twitter.com/h24news_ie/status/1464725819142680585
1464725812100411393	Show # 27 Nov. 29 - Scott Wallace, Burlington Taxi; Shop Local - Support Local Artists - https://t.co/MOc9poU5nS, https://t.co/IhhFVIQg98,  https://t.co/nhkoBoI0Ot, https://t.co/EwRs2Z9yjg.  News - @Jo_Brant Hospital COVID testing.  'Burlington Now' on Spotify, Google podcasts.	https://twitter.com/h24news_ie/status/1464725812100411393
1464725732781805568	@MarkMaffsInnit @S4m_sp @resistwithlove1 @RealCandaceO those viruses could be eradicated ... not comparable whatsoever. COVID can be combatted by the immune system without any vax	https://twitter.com/h24news_ie/status/1464725732781805568
1464725653211779077	New Covid variant: Chris Whitty on why scientists are concerned about new Covid variant https://t.co/BYHoOe6cNI	https://twitter.com/h24news_ie/status/1464725653211779077
1464725650535817224	New Covid variant: Chris Whitty on why scientists are concerned about new Covid variant https://t.co/IYBt2tYLp7	https://twitter.com/h24news_ie/status/1464725650535817224
1464725631309074439	"So, super cool,

apparently I need a negative Covid test ENTERING and leaving the US. 

How the fuck am I just finding out about this now?

Also if you're only getting tested for travel apparently I have to fucking pay for it?????????

im so sick of this shit man"	https://twitter.com/h24news_ie/status/1464725631309074439
1464725581933826057	Figures that the Islanders had to postpone games due to Covid-19 after opening the new USB arena. Things are not going to change for the Islanders until they turn it around.	https://twitter.com/h24news_ie/status/1464725581933826057
1464725568730152962	@fordnation I believe in the past, had our prime minister stopped travellers from coming here, COVID may not have been so bad.   Chances are he will not do anything until it’s bad here….I do not understand why, it’s very easy to do.	https://twitter.com/h24news_ie/status/1464725568730152962
1464725556625383426	@Michell92668981 I have a feeling Covid &amp; all the other assorted virus linked to Covidi not going to ease up this scam to scare people is here to stay, I do not see any hope of humanity getting back to the way it was before Covid is going to happen. Just my opinion. God help us folks.	https://twitter.com/h24news_ie/status/1464725556625383426
1464725464971370501	@JRSavard1 @ottawa_smor @IshatReza @smittycanada1 Will a test pick up that I have COVID a day after being infected?	https://twitter.com/h24news_ie/status/1464725464971370501
1464725422550175747	Our Staff Is Vaccinated sign for small businesses, Tutoring center, School, Day care center. French sign. Signe du personnel vacciné. https://t.co/Y2CKm0Y1Tn via @Etsy #Prints #Digital #Download #Instant #Covid #Safety #vaccinated	https://twitter.com/h24news_ie/status/1464725422550175747
1464725286189215755	@gtlem When I got my haircut only like a week and a half after the last lockdown, the barber was not wearing a mask and talked about covid like it was a conspiracy.	https://twitter.com/h24news_ie/status/1464725286189215755
1464725078084657154	Wonderful work from #Calgary's upper northeast community on vaccination rates. #ycc  https://t.co/2FEKNsnzxZ	https://twitter.com/h24news_ie/status/1464725078084657154
1464724583618158592	@WHO I am Covid 19 from the planet  Omicron Persei 8 https://t.co/RIeNz58ojX	https://twitter.com/h24news_ie/status/1464724583618158592
1464724522637139971	@realsuejeffers @rick_pittman @elisha1022 I didn't get very ill or die. The average age that die of Covid is 82.  The fact is at this moment the double vaxed outnumber unvaccinated in hospital.	https://twitter.com/h24news_ie/status/1464724522637139971
1464724469323345925	A recent decision confirms that a COVID-19 infection can constitute an #employment injury. Our new #HRSpace discusses this decision and its impacts: https://t.co/ipRpq8CX2X  #Covid19 #Canada https://t.co/chnJVPbpld	https://twitter.com/h24news_ie/status/1464724469323345925
1464724457159675908	So before you start patting yourself in the back and virtue signalling @RaquelDancho you would probably serve your constituents and all Canadians well to read this. Canada is done with Covid and we aren't falling the the same BS again. Oh and right before Christmas. Shove off! https://t.co/tagFVQQyta https://t.co/oiFwh5sfjY	https://twitter.com/h24news_ie/status/1464724457159675908
1464724426977648648	@Moosetache78 I mean, covid is still a thing well over a year later?	https://twitter.com/h24news_ie/status/1464724426977648648
1464724396107612166	"BREAKING STATEMENT from Prof. Dr. Sucharit Bhakdi
Brilliant ! Extremely important video. 
Pivotal science delivered by a principled top researcher.
Why the vaccines cannot work.
Why children will be harmed.
https://t.co/4HDtgBzTng"	https://twitter.com/h24news_ie/status/1464724396107612166
1464724360745287685	"@TommygoIrish Oh it’s doing great. Me, not so much.
By the looks of it, today, it’s probably pneumonia; O2 saturation is bad, to say the least.
If you don’t have COVID, they don’t much care. I used to think the squeaky wheel got the grease, but now they just think we’re an inconvenience."	https://twitter.com/h24news_ie/status/1464724360745287685
1464724226812772354	Focus Ontario: Covid Storm Clouds in Europe https://t.co/bENsjaAwgv	https://twitter.com/h24news_ie/status/1464724226812772354
